Company_Name,Monthly_Visits,Price_Category,Avg_Tour_Price,Current_Monthly_Revenue,Additional_Monthly_Revenue,Additional_Annual_Revenue,Annual_OTA_Loss,Setup_Fee,Monthly_Fee,Total_Year_1_Cost,Total_Annual_Benefit,ROI_Percentage,Payback_Months,Profitable_Year_1
Ski Cuisine,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Savile Row Travel,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Triana Viajes,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
TripMyDream,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Sani Trade & Tours d.o.o.,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Vigo tours,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Tropical Discovery,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Ski Blanc,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Travel Haus Of St Louis,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Sol Azur - Buena Vista,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Star Croisières,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
"Snow Trippin Catered Chalets, St Martin de Belleville",2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Release NZ- Luxury Vacation Homes & Experiences In Wanaka & Queenstown,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
School Tours of America,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Travelski,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Speyside Wildlife,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
The Sagamore Resort,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Traveldecorum,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
ViaggiOggi Srl,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Snow Tours Inc,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Passports Educational Travel,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
The Spine Race,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Tuscanteam.com,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Sojourn,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Stupendos Viajes,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
TurAcentam.com,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,7776.0,3800,150,5600,19223.99999999999,343.2857142857141,3.4956304619225986,True
"Premier Alaska Tours, Inc.",2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
The Carter Company,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Travellers Quest,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
The Pitcher Inn,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Thomson Family Adventures,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
TraceDirecte - Créateur de voyages sur-mesure,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
SNP Natuurreizen,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
"Sunny Land Tours, Inc.",2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Time for Travel,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Riviera Palm Springs,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Tsar Voyages,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Ski With Ease,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Travel Idea Ltd.,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
STEINER TOURING GMBH/SRL,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Saalfelden Leogang Touristik GmbH,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Scandinavian Perspectives AB,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Red Dot Tours,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
True Blue Tour,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Seyyah Turizm,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Up In The Air Life,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Ski Santa Fe,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
The Alpine Destinations Group,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Pancho Tours,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Ridebooker,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Traveliada.pl,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Quintessentially Travel,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Selective Asia | B Corp™,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Val Heliski,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Real Adventure Group,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Travel Unravel UK,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
The Travel Franchise,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Van Verre Reizen,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
TurkeyVision,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Pegasus Rental Cars Nelson,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Viatges Manacor,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
The WeKnow Group,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
RentalinRome,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Seventy Ten Travel,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Tres60 Viajes,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Route du Soleil,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
VTR VOYAGES,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Pianeta Gaia Viaggi srl,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Powderbird Helicopter Skiing,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Platinum Holidays,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Viva Voyage,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
webook.ch,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Vista Fleet,2000,premium,210.0,8400.0,3359.999999999998,40319.99999999998,15120.0,3800,150,5600,44099.99999999998,787.4999999999997,1.5238095238095246,True
İTALTUR TURİZM,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Vincent Vacations,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Visit Central Florida,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Voiaj International,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
kolayyolculuk.com,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Zorientowani Travel Club,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
turkey tours istanbul,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
snow-wise,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
clickviaja.com,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Waterways Ireland,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
Yellowstone Safari Company,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Wens Travel,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Your Ireland Specialist (formerly S. R. Travel Ltd. - Skellig Reisen),2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
www.talyatur.com,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
World Heritage Tours & Travel,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Workaseason,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Visit Saint Paul,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
WELCOME CASTILLA Y LEON,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Yes-Trips.com,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Whare Kea Lodge & Chalet,2000,mid_range,90.0,3600.0,1439.999999999999,17279.99999999999,6480.0,3800,150,5600,18899.99999999999,337.49999999999983,3.5555555555555576,True
Xcape Viajes  | Grupo Xcape,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,3060.0,3800,150,5600,8924.999999999995,159.37499999999991,7.529411764705887,True
Windows On The Wild,2000,budget,42.5,1700.0,679.9999999999995,8159.9999999999945,1530.0,3800,150,5600,8542.499999999995,152.54464285714275,7.866549604916599,True
